book_order,book,chapter,verse,reference,syriac
17,Esther,9,30,Esther 9:30,ושדר פטקין לות כל יהודאין למאה ועסרין ושבע פילכין מלכות אחשורוש פתגמי שלמא והימנותא:
17,Esther,9,31,Esther 9:31,לקימא ית יומי פוריא האלין באדר בתראה בזמן עבורא היכמא דקים עליהון מרדכי יהודאי ואסתר מלכתא והיכמא דקימו יהודאי על נפשהון ועל בניהון למהויהון דכירין פתגמי צומיא וצלותהון:
17,Esther,9,32,Esther 9:32,ועל מימר אסתר אתקימו פתגמי פוריא האלין ועל ידוי דמרדכי אתכתבת מגלתא בפטקא:
17,Esther,10,1,Esther 10:1,ושוי מלכא אחשורוש כרגא על ארעא והפרכי ימא:
17,Esther,10,2,Esther 10:2,וכל עובדא דתוקפיה וגבורתיה ופירוש רבות מרדכי די רבייה מלכא הלא אנון כתיבין על ספר פתגמי יומיא למלכי מדאי ופרסאי:
17,Esther,10,3,Esther 10:3,מטול מרדכי יהודאה פתשגר דמלכא אחשורוש גזברא וסבא דיהודאי רב על כל עממיא ומסוף עלמא ועד סופיה אשתמע ליה שמעיה וכל מלכיא דחילו מקמיה וכד מדכרין ליה מזדעזעין מניה הוא מרדכי דמי לכוכב נוגהא דמזהר ביני כוכביא ודמי לשפרפרא די נפק בעדן צפרא והוא רבהון דיהודאי ורעי בסגיאותהון דאחוי ותבע טבתא לעמיה וממלל שלמא לכל זרעיתיה:
18,Job,1,1,Job 1:1,גבר הוה בארעא דעוץ איוב שמיה והוה גברא ההוא שלים ותריץ דחל מן קדם יי ועדי מן ביש:
18,Job,1,2,Job 1:2,ואתילידו ליה שבע בנין ותלת בנן:
18,Job,1,3,Job 1:3,והוה גיתי שבעא אלפין דען מן אלפא לכל ברא ותלתא אלפין דגמליא מן אלפא לכל ברתא וחמש מאה פדנין דתורין לגרמיה וחמש מאה אתנן לגרם אתתיה ופולחנא סגיאה לחדא והוה גברא ההוא רב בנכסין מכל בני מדנחא:
18,Job,1,4,Job 1:4,ואזלין בנוי ועבדין שירותא בית גבר יומיה עד משלם יומי שבעא ומשדרין ומזמנין לתלת אחיתהון למיכל ולמשתי עמהון:
18,Job,1,5,Job 1:5,והוה כד שלימו יומי שירותא ושדר איוב וזמננון ומקדים בצפרא ומסק עלון סכומי כולהון ארום אמר איוב דלמא חבון בני וארגיזו קדם יי ברעינהון הכדין יעבד איוב כל יומיא:
18,Job,1,6,Job 1:6,והוה ביומא דדינא בריש שתא ואתו כתי מלאכיא למקום בדינא קדם יי ואתי לחוד סטנא במציעהון:
18,Job,1,7,Job 1:7,ואמר יי לסטנא מנן את אתי ואתיב סטנא קדם יי ואמר מן שוט בארעא למבדק בעובדי בני אנשא ומן מהלכא בה:
18,Job,1,8,Job 1:8,ואמר יי לסטנא אפשר דשויתא לבך בעבדי איוב ארום לית דכמיה בארעא דעממי גבר שלים ותריץ דחל מן קדם יי ועדי מן ביש:
18,Job,1,9,Job 1:9,ואתיב סטנא קדם יי ואמר האפשר די למגן איוב דחל קדם יי:
18,Job,1,10,Job 1:10,הלא מימרך טללתא אמטולתיה ואמטול ביתיה ואמטול כל די ליה מן חזור חזור עובדי ידוי ברכתא וגיתוי תקיפו בארעא:
18,Job,1,11,Job 1:11,וברם אושיט כדון מחת ידך וקריב בכל די ליה אין לא באנפי מימרך ירגזנך:
18,Job,1,12,Job 1:12,ואמר יי לסיטנא הא כל דאית ליה מסיר בידך לחוד לותיה לא תושיט ידך ונפק סטנא בהרמנא מן קדם יי:
18,Job,1,13,Job 1:13,והוה אתחולי יומא שבועתא ובנוי ובנתיה אכלין ושתין חמרא בבית אחוהון בוכרא:
18,Job,1,14,Job 1:14,ואזגד אתא לות איוב ואמר תוריא הואה רדין ואתנן רען על סטריהון:
18,Job,1,15,Job 1:15,ונפלת בתכיף לילית מלכת זמרגד ודברתנון וית עולמיא קטלו אוכלוסהא לפתגם דחרב ואשתיזבית לחוד אנא לבלחודי לחואה לך:
18,Job,1,16,Job 1:16,עד כדון דין ממליל ודין אתא ואמר אשתא מן קדם יי נפלת מן שמיא ואוקידת בענא ובעולמיא וגמרתינון ואשתזבית לחוד אנא לבלחודי לחואה לך:
18,Job,1,17,Job 1:17,עד כדון דין ממלל ודין אתא ואמר כסדאי מניאו תלתא רישי אוכלוסין ואתפשטו על גמליא ודברנון וית עולמיא קטלו לפתגם דחרב ואשתזבית לחוד אנא לבלחודי לחואה לך:
18,Job,1,18,Job 1:18,עד כדון דין ממלל ודין אתא ואמר בנך ובנתך אכלין ושתין חמר בבית אחוהון בוכרא:
18,Job,1,19,Job 1:19,והא זעפא רבתא אתיא מסטרי מדברא וקריב בארבע זוין דביתא ונפל על עולמיא ומיתו ואשתזבית לחוד אנא לבלחודי לחואה לך:
18,Job,1,20,Job 1:20,וקם איוב ובזע ית מעיליה וספר ית רישיה ונפל על ארעא וסגיד:
18,Job,1,21,Job 1:21,ואמר ערטילי נפקית מן כרסא דאמי וערטילי אתוב לבית קבורתא מימרא דיי יהב ומימרא דיי ובית דיניה נסיב יהי שמא דיי מברך:
18,Job,1,22,Job 1:22,בכל דא לא חב איוב ולא מסדר מלי מחטי קדם יי:
18,Job,2,1,Job 2:1,והוה יום דינא רבא יום שבוק סרחניא ואתו כתי מלאכיא למקום בדינא קדם יי ואתא לחוד סטנא במציעיהון למקום בדינא קדם יי:
18,Job,2,2,Job 2:2,ואמר יי לסטנא מנן את אתי ואתיב סטנא קדם יי ואמר מן למשוט בארעא למבדק בעובדי בני נשא ומן מהלכא בה:
18,Job,2,3,Job 2:3,ואמר יי לסטנא אפשר דשויתא לבך בעבדי איוב ארום לית דכמוהי בארעא דעממי גבר שלים ותריץ דחיל מן קדם יי ועדי מן ביש ועוד כדון הוא מתקף בשלימותיה וגריתא מימרי ביה לסלעמותיה מגן:
18,Job,2,4,Job 2:4,ואתיב סטנא קדם יי ואמר אברא אמטול אברא וכל די לבר נש ימסור אמטול נפשיה:
18,Job,2,5,Job 2:5,ברם אושיט כדון מחת ידך וקריב לגרמיה ולבסריה אין לא באנפי מימרך ירגזינך:
18,Job,2,6,Job 2:6,ואמר יי לסטנא הא מסיר בידך לחוד ית נפשיה נטר:
18,Job,2,7,Job 2:7,ונפק סטנא בהרמנא מן קדם יי ומחא ית איוב בשיחנא בישא מפרסת רגליה ועד מוקדיה:
18,Job,2,8,Job 2:8,ונסיב ליה פחד לאתקרצפא ביה והוא יתיב באמצע קטמא:
18,Job,2,9,Job 2:9,ואמרת ליה דינה אתתיה עד כדון את מתקף בשלימותך בריך מימרא דיי ומית:
18,Job,2,10,Job 2:10,ואמר לה היכמא די ממללן חדא מן נשיא דעבדין קלנא בבית אבהתהון הכדין את ממללא לחוד ית טבא נקבל מן קדם יי וית בישא לא נקבל בכל דא לא חב איוב בספותוהי ברם ברעיניה הרהר במלין:
18,Job,2,11,Job 2:11,ושמעו תלתא חברי איוב ית כל בישתא הדא דאתת עלוהי ואתו גבר מאתריה אליפז די מן תימן ובלדד די מן שוח וצופר די מן נעמה ואתחברו כחדא למיתי למגד ליה ולנחמותיה:
18,Job,2,12,Job 2:12,וזקפו ית עיניהון מן רחיק ולא אשתמודעוהי וארימו קלהון ובכו ובזעו גבר מעיליה ודרקון עפרא על רישיהון לצית שמיא:
18,Job,2,13,Job 2:13,ויתיבו עמיה לארעא שבעא יומין ושבעא לילון ולית די ממלל עמיה פתגם ארום דחמון ארום סגא כיבא לחדא:
18,Job,3,1,Job 3:1,מן בתר כדין פתח איוב ית פומיה ולטט ית יומיה:
18,Job,3,2,Job 3:2,ואתיב איוב ואמר:
18,Job,3,3,Job 3:3,יהובד יומא דאתילידית ביה וליליא די אמר אתברא גבר:
18,Job,3,4,Job 3:4,יומא ההוא יהי קבלא לא יתבעיניה אלהא מן לעלא ולא תפע עלוי שפרפרא:
18,Job,3,5,Job 3:5,יטננון יתיה חשוכא וטולי מותא תשרי עלוי עננא יבעתון יתיה היך מרירי יומא :
18,Job,3,6,Job 3:6,ליליא ההוא ידברניה קבלא לא יתיחד עם יומין טבין דשתא במנין רישי ירחיא לא יעול:
18,Job,3,7,Job 3:7,הא ליליא ההוא יהי צערא לא תעול רננא דתרנגול ברא למקלסא ביה:
18,Job,3,8,Job 3:8,ילטטוניה נבייא די לטטין יומא דפורענותא דאיטימוסא לאדכר באתערותהון אליותהון:
18,Job,3,9,Job 3:9,יתחשכון כוכבי נשף שיריה יסתכי לאנהרא ולא יחמי בתימורי קרצתא:
18,Job,3,10,Job 3:10,ארום לא אחד פאתי דלתתי דהנון דשי כרסי וטמר עמלא מן עיני:
18,Job,3,11,Job 3:11,למא לא מן רחמא אמות מכרסא כד נפקית ואתנגד:
18,Job,3,12,Job 3:12,מה דין אקדימו יתי רכוביא ומה חדיא ארום איניק:
18,Job,3,13,Job 3:13,ארום השתא שכיבית ואשדוך דמכית בכן ינוח לי:
18,Job,3,14,Job 3:14,עם מלכיא ויעטי ארעא דמשכללין צדין להון:
18,Job,3,15,Job 3:15,או עם רברביא דדהב להון דממלין קורטוריהון סימא:
18,Job,3,16,Job 3:16,או היך נפלא דטמיע במעינא לית אפשר דאהי היך טליא דלא חמון נהור אוריתא:
18,Job,3,17,Job 3:17,תמן רשיעיא דעבדו תתובא פסקו רוגז גהנם ותמן ינוחון תלמידיא דאשתלהי חילהון באוריתא:
18,Job,3,18,Job 3:18,כחדא אסירי מדרשיא שליאו לא שמעו ינקי בית רבא קל אמוראה:
18,Job,3,19,Job 3:19,יעקב דאתקרי דרדק ואברהם דאתקרי קשיש תמן הוא ויצחק עבדא דיי דנפק בר חורין מן כופתא מן קיריס דידיה:
18,Job,3,20,Job 3:20,למא יהיב ללעי נהורא וחיי למרירי נפש:
18,Job,3,21,Job 3:21,דאורכין למותא וליתוי וחפסין ליה מן טומעיא:
18,Job,3,22,Job 3:22,דהוו חדין לדיצא השתא יחדון ארום ישכחון בית קבורתא:
18,Job,3,23,Job 3:23,כל אלין מרירתא לגבר די אורחיה מטמרא וטלל אלהא אמטולתיה:
18,Job,3,24,Job 3:24,ארום קדם סעודתי תנחתי תעול ונתזן היך מוי אכליותי:
18,Job,3,25,Job 3:25,ארום דחולא דחלית ואתת לותי ומה דדלחית ייתי לי:
18,Job,3,26,Job 3:26,לא שליית מבסורתא דתורי ואתנן ולא שדוכית מן בסורתא דיקדתא ולא ניחית מבסורתא דגמליא ואתא רוגזא על בסורתא די בניא:
18,Job,4,1,Job 4:1,ואתיב אליפז דמן תימן ואמר:
18,Job,4,2,Job 4:2,העל נסיון פתגמא דמטא לותך תשתלהי ולמעכבא במליא מן יכול:
18,Job,4,3,Job 4:3,הא כסנתא סגיעין וידיא חלשיא תקפתא:
18,Job,4,4,Job 4:4,דתקל בחובא יקימון מליך וארכוביא דחמטן בעבירא תחיל:
18,Job,4,5,Job 4:5,ארום כדון תיתי לותך ותשתלהי תמטי גבך ואתבהלתא:
18,Job,4,6,Job 4:6,הלא דחלתך סכויך סברך ושלמות אורחתך:
18,Job,4,7,Job 4:7,אדכר כדון מן דזכי כאברהם הובד והאן תריצין כיצחק ויעקב אתכחדו:
18,Job,4,8,Job 4:8,היכמה די חמיתי דרא דטובענא עבדי שקרא ופלחי לעות ישתלמין כמניה:
18,Job,4,9,Job 4:9,מן מימר אלהא יהובדון ומן זעפא דנחיריה ישתיצון:
18,Job,4,10,Job 4:10,אכליות דשעיר דמתיל לאריא טרפא וקלא דליה דמתיל לשחלא מרתיחין כדביא בחטופיהון ורברבנוי דמתילין לליתא מתפרשין למבז בזתא:
18,Job,4,11,Job 4:11,היכמה דאריא יהובד מדלית עדאה היכדין יהובד ישמעאל מדלית זכותא ובנוי לסטיא אתפרשו מן אורחין תריצין: ת״א ישמעאל דמתיל לאריון יהובד מדלית זכותא ובגוי דלוט דמתיל לליתא יתפרשון מקהלא:
18,Job,4,12,Job 4:12,לותי פתגם אתאמר בנטיר ואליפת אודני קצת דאתמצי מניה:
18,Job,4,13,Job 4:13,במחשבתא דמן חזותא בליליא כד נפלת שנתא על בני נשא:
18,Job,4,14,Job 4:14,דחולא ערעני ורתיתא וסוגעי אברי דחיל:
18,Job,4,15,Job 4:15,וזיקא על אפי יעבר מצלהבא עלעולא בסרי:
18,Job,4,16,Job 4:16,יקום ולא אשתמודע חזויה דמו לקבל עיני חשש וקל סוגעין אשמע:
18,Job,4,17,Job 4:17,אכרז ואמר אפשר דבר נש מאלהא יזכי אם מן דעבדיה ידכי גבר:
18,Job,4,18,Job 4:18,הא בעבדוי נבייא לא יימין ובאזגדוי ישוי עילא:
18,Job,4,19,Job 4:19,כל דכין רשיעיא דשרין בקבורת טנא די בעפרא שיתאסיהון ידככנון קדם זחלא:
18,Job,4,20,Job 4:20,מצפר לרמש משתפפין מן דלית משוי להון ארכא לעלמא יהובדון:
18,Job,4,21,Job 4:21,הלא מדלית זכותא להון אנטל סעיד מנהון ימותון ולא בחכמתא:
18,Job,5,1,Job 5:1,קרי כדון האית עני לך ולמן מן קדישיא תתפני:
18,Job,5,2,Job 5:2,ארום לשטיא יקטול רוגזיה דקיריס ושבירא תמית טננא דבריתא:
18,Job,5,3,Job 5:3,אנא חמית שטיא דמתנציב ולטטית מדוריה בתכיף:
18,Job,5,4,Job 5:4,מתרחקין בנוי מפורקנא לעלמא דאתי וישתפפון במעלנא דגהנם ביום דינא רבא ולית דפצי:
18,Job,5,5,Job 5:5,די חצדיה כפיני ייכלון ופולמוסין במני זינא ידברוניה ויבזון לסטיסין נכסיהון:
18,Job,5,6,Job 5:6,ארום לא נפיק מעפרא שקר ומן אדמתא לא ירבי לעות:
18,Job,5,7,Job 5:7,ארום בר נש למלעי באוריתא אתברי ובני מזיקי בגובהא יטוסון: ת״א ארום בר נש לליעות אתיליד וסופוהי היך נצין דנתרין מן גומריא ומתגבהין היכדין יעוף:
18,Job,5,8,Job 5:8,ברם אנא אתבע אולפן מן תקיפא ולאלהא אשוי מלתי:
18,Job,5,9,Job 5:9,עבד רברבן ולית סכום פרישן עד דלית מנין:
18,Job,5,10,Job 5:10,דיהב מטרא על אפי ארעא דישראל ומשדר מיא על אפי מחוזי עממיא:
18,Job,5,11,Job 5:11,מטול לשואה מכיכי אולצנא לרומא ואוכמי מסכינותא תקפו פורקנא:
18,Job,5,12,Job 5:12,דבטל מחשבתהון דמצראי דחכימו לאבאשא לישראל ולא עבדא אידיהון מלכת חכמתהון:
18,Job,5,13,Job 5:13,מאחד חכימי פרעה בחכימותהון ומלכת אסטגנינוהי עוקמניא אוחית עליהון:
18,Job,5,14,Job 5:14,בימם יערעון חשוך והיך ליליא ימשמשון בטיהרא:
18,Job,5,15,Job 5:15,ופרק עמיה מן קטילא דפומהון ומן יד מלך תקיף עמא חשיכא:
18,Job,5,16,Job 5:16,והות למסכנא סברא ונכלתא דרשיעי טפית פומה:
18,Job,5,17,Job 5:17,הא טוביה דאברהם גברא חסידא דיכסנניה אלהא ואנת ישראל מרדותא דשדי לא תרחיק:
18,Job,5,18,Job 5:18,ארום הוא מיתי כיבא ומעל סמתירא ימחי וידוי מסין:
18,Job,5,19,Job 5:19,בשית עקתין יפצנך ובשביעתא לא יקריב ביך ביש:
18,Job,5,20,Job 5:20,בכפן דמצרים פרקך ממותא ובקרבא דעמלק מקטול סיפא:
18,Job,5,21,Job 5:21,בנזקא דלישן דבלעם תטמר ביני ענניא ולא תדחל מן חבל מדינאי כד ייתי:
18,Job,5,22,Job 5:22,לחבל סיחון ולאולצן מדברא תגחך ומן משרית עוג דמתיל לחיות ברא דארעא לא תדחל:
18,Job,5,23,Job 5:23,ארום עם לוחי אבנא דאתיהיבו בפומבי בחקלא קימך וכנענאי דמתילין לחיות ברא אשלימו עמך:
18,Job,5,24,Job 5:24,ותנדע ארום שלם בית אולפנך תזמין מדור בית משכנך ולא תנזיק:
18,Job,5,25,Job 5:25,ותנדע ארום סגיעין בנך ובני בנך היך עסבא דחקלא:
18,Job,5,26,Job 5:26,תעול בשלימות שניך בכוכא לקבורתא היך מסק גדישא בעדניה:
18,Job,5,27,Job 5:27,הא דא פשפשנא יתה הכדין היא קבלנה ואנת דע לך:
18,Job,6,1,Job 6:1,ואתיב איוב ואמר:
18,Job,6,2,Job 6:2,מאים מתקל יתקל רוגזי ואתרגושתי במסחתא יטלון כחדא:
18,Job,6,3,Job 6:3,ארום כדון יתיר מחלא דימא יתיקר בגין כן מלי משתלהין:
18,Job,6,4,Job 6:4,ארום גירי שדי בהדי די ארסהון שתית רוחי ביעותא דמן קדם אלהא יסדרון לקבלי:
18,Job,6,5,Job 6:5,האפשר דמבריס מרודא עלוי דתאה היך יגעי תורא על אספסתיה:
18,Job,6,6,Job 6:6,האפשר דמתאכל תבשילא מדלית מלחא אין אית טעם בחלבון בעתא וחלמונא: ת״א כמה דלא מתאכל מידי בשש בלא מלחא הכדין לית טעמא ברירא דחלמונא:
18,Job,6,7,Job 6:7,סריבת למקרב נפשי הנון מתחשבין היך דוותא לסעודתי: ת״א סריבת למקרב נפשי הנון עבדין יתי אסתניס והות מסתיא לסעודתי:
18,Job,6,8,Job 6:8,מן יהיב ותיתי שילתי וסברי יתן אלהא:
18,Job,6,9,Job 6:9,ושרי אלהא לממסכן יתי יתיר ידיה ויעתיר יתי:
18,Job,6,10,Job 6:10,ותהי דא תנחומתי ואבוע ברתיתא ולא יחוס על רשיעיא ארום לא כסיתי מלי קדישא:
18,Job,6,11,Job 6:11,מה חילי ארום אוריך ומה סופי ארום נגדנא נפשי:
18,Job,6,12,Job 6:12,אין חילא היך אבניא חילי אין בסרי קרים כנחשא:
18,Job,6,13,Job 6:13,המדלית סיועי בי וחוכמתא אתברחת מני:
18,Job,6,14,Job 6:14,לגברא דמנע מן חבריה חסדא ודחלת שדי ישבוק:
18,Job,6,15,Job 6:15,אחי בזזו היך נגוד נחלא היך מפקנות פצדי נחליא עברין:
18,Job,6,16,Job 6:16,דשחימין מן צנתא עליהון יתחיל תלגא:
18,Job,6,17,Job 6:17,בעדן דחבו דר טובענא אשתרבבו אתמגרו ברתחיה אתמחיאו מן אתריהון:
18,Job,6,18,Job 6:18,מטול דמקלקלין אסרטי אורחיהון סלקין ללמא ויהובדון:
18,Job,6,19,Job 6:19,אסתכו אסרטי תימא הליכתא דזמרגד סברו להון:
18,Job,6,20,Job 6:20,בהיתו ארום אתרחיצו בטעותהון אתו לגבה ואתכסיפו:
18,Job,6,21,Job 6:21,ארום כדון הויתון כלא הויתון חמיתון תברא ואתבהלתון:
18,Job,6,22,Job 6:22,הבקושטא אמרית הבו לי ומן נכסיכון שחדו אמטולתי:
18,Job,6,23,Job 6:23,ושזבוני מן יד מעיקא ומן ידיהון דתקיפי פרוקו יתי:
18,Job,6,24,Job 6:24,אליפו יתי ואנא אשתוק ומה דשליתי אסכילו לי:
18,Job,6,25,Job 6:25,מה בסימין הנון מלין תריצין ומן דכשר לכסנא יכסן מנכון:
18,Job,6,26,Job 6:26,אפשר דלכסנא במיליא אתון חשבין ולקבלא אמתילו מלי יאושא:
18,Job,6,27,Job 6:27,רגיז על יתם תשדון ותחשלון על חבריכון:
18,Job,6,28,Job 6:28,וכדון שרו אסתכלו בי וקדמיכון אם אכזב:
18,Job,6,29,Job 6:29,תובו כדון לא תהי רשיעא ותובו תוב לזכאותי בה:
18,Job,6,30,Job 6:30,האית בלישני רשעא אין מוריגי לא יתבין רגושתא:
18,Job,7,1,Job 7:1,הלא חילא לבר נש עלוי ארעא והיך יומי אגירא יומוי:
18,Job,7,2,Job 7:2,היך עבדא דשאף טולא והיך אגירא דמודיק סטריה:
18,Job,7,3,Job 7:3,היכדין אתחסנית לי ירחין דמגן ולילון דלעות חשיבו לי:
18,Job,7,4,Job 7:4,אין שכיבית ואמרית אימתי אקום ונדדית ברמשא ושבעית נדדת ברמשא ושבעית נדדת שנתא עד עדן שפרפרא:
18,Job,7,5,Job 7:5,לבש בסרי מורגי וגרגשתא דעפרא משכי רטט ואתמסי:
18,Job,7,6,Job 7:6,יומי קלילו מן גרדית מחי ופסקו מדלית סברא:
18,Job,7,7,Job 7:7,אדכר ארום היך רוחא חיי לא תתוב עיני למחמי טב:
18,Job,7,8,Job 7:8,לא תסכי יתי עינא דחמיא יתי עינך במימרי ולא איתי:
18,Job,7,9,Job 7:9,הכמא דפסק תננא ואזל הכדין דנחית לבי קבורתא לא יסק:
18,Job,7,10,Job 7:10,לא יתוב תוב לביתיה ולא אשתמודעיה תוב אתריה:
18,Job,7,11,Job 7:11,לחוד אנא לא אמנע פומי אמלל בעקת רוחי אשיח במריר נפשי:
18,Job,7,12,Job 7:12,הכמצראי דאתחיבו למטבע בימא דסוף אתחיבית אנא אין כפרעה דאשתניק במצועיה בחוביה ארום תמני עלי מטרא: ת״א הכימא רבא אנא דמתרגף לקציא אין לויתן דאטימוס לאתחדא ארום תשוי עלי נטירא:
18,Job,7,13,Job 7:13,ארום אמרית תנחמנני דרגשי יסובר במלי בית משכבי:
18,Job,7,14,Job 7:14,ותברתני בחלמיא ומחזוניא תבעת יתי:
18,Job,7,15,Job 7:15,ובחרת שרנוקא נפשי מותא מן קיום גרמי:
18,Job,7,16,Job 7:16,רחיקית דלא לעלם אחי פסק מני ארום למא יומי:
18,Job,7,17,Job 7:17,מה בר נש ארום תרבניה וארום תשוי לותיה לבך:
18,Job,7,18,Job 7:18,ותסערניה לצפריא לשעתא תבחנניה:
18,Job,7,19,Job 7:19,כמא לא תשבוק מני לא תשלנני עד דאבלע רקי:
18,Job,7,20,Job 7:20,חבית מה אעבד לך נטריה דבר נשא למא שויתני למארע לך והויתי עלי למטול:
18,Job,7,21,Job 7:21,ומא דין לא תשבוק מרודי ותעבר ית עויתי ארום כדון לעפרא אשכוב ותתבענני ולא איתי:
18,Job,8,1,Job 8:1,ואתיב בלדר דמן שוח ואמר:
18,Job,8,2,Job 8:2,עד אימתי תמלל כאלין וזעפא רבא מימרי פומך:
18,Job,8,3,Job 8:3,אפשר דאלהא יעקם דינא ואם שדי יקלקל צדקא:
18,Job,8,4,Job 8:4,אין בניך חבו קדמוי ושדרינון באתר מרדיהון:
18,Job,8,5,Job 8:5,אין את תקדם בצלו קדם אלהא ולות שדי תצלי:
18,Job,8,6,Job 8:6,אין בריר ותריץ את ארום כדון יתגבר עלך וישלם יאית צדקך:
18,Job,8,7,Job 8:7,והוה שירותך זער וסופך יסגא לחדא:
18,Job,8,8,Job 8:8,ארום שאל כדון לדר קדמי וכוין לפשפוש אבהתהון:
18,Job,8,9,Job 8:9,ארום מאתמלי אנחנא ולא נדע ארום היך טולא יומנא עלוי ארעא:
18,Job,8,10,Job 8:10,הלא אנון ילפונך וימרון לך ומרעותהון ומרעיונהון יפקון מילין:
18,Job,8,11,Job 8:11,האפשר דאתגאי גומא בלא בצא יסגא ערקא בלא מיא:
18,Job,8,12,Job 8:12,עד די הוא בגיותיה לא אתליש וקדם כל עסבא ייבש:
18,Job,8,13,Job 8:13,היכדין אסרט כל דשלין אלהא וסבר מדילטור תהובד:
18,Job,8,14,Job 8:14,די תזוח סבריה והיך בי מטויאתא רוחצניה:
18,Job,8,15,Job 8:15,מסתמיך על ביתיה ולא יקום ותתקף ביה ולא יתקיים:
18,Job,8,16,Job 8:16,רטיב הוא קדם מדנח שמשא ועל פריוניה ינקותיה תפוק:
18,Job,8,17,Job 8:17,די על איגר שרשוי חרשין בית אבניא יעוין:
18,Job,8,18,Job 8:18,אם יסלעמניה מן אתריה ומכדב ביה לא חמית יתך:
18,Job,8,19,Job 8:19,הא הוא חדות אורחיה ומן עפרא אוחרן ילבלבון:
18,Job,8,20,Job 8:20,הא אלהא לא ירחיק שלים ולא יתקיף ביד מבאשין:
18,Job,8,21,Job 8:21,עד די מלא חובא פומך וספותך היך יבבא:
18,Job,8,22,Job 8:22,סנאך ילבשון בהתא ומשכנא דרשיעי ליתוהי:
18,Job,9,1,Job 9:1,ואתיב איוב ואמר:
18,Job,9,2,Job 9:2,ברם בקושטא ידעית ארום היכנא ומה ידכי בר נש עם אלהא:
18,Job,9,3,Job 9:3,אם יצבי למנצי עמיה לא יתיביניה חדא מן אלף:
18,Job,9,4,Job 9:4,חכימא לבא ואלים חילא מן אקשי לותיה ואשלם:
18,Job,9,5,Job 9:5,דמסלק תקיפין היך טוריא ולא ידעו ארום הפיכנון ברוגזיה:
18,Job,9,6,Job 9:6,דמרגיז ארעא מאתרה ועמודהא מתרפפין:
18,Job,9,7,Job 9:7,דאמר לשמשא ולא ידנח ואמטול כוכביא יחתום בענני:
18,Job,9,8,Job 9:8,דמתח שמיא לבלחודיה ומטיל על רום תקוף ימא:
18,Job,9,9,Job 9:9,דעבד עש נפלא וכימא ואדרוני שטרי מזליא בסטר דרומא:
18,Job,9,10,Job 9:10,דעבד רברבן עד דלית סוף ופרישן עד דלית מנין:
18,Job,9,11,Job 9:11,הא יעבר עלי בשמי מרומא ולא אחמי ויחלוף ולא אתבין ליה:
18,Job,9,12,Job 9:12,הא יחטוף אנש בעלמא ומן יתיבניה מן יימר ליה מה את עביד:
18,Job,9,13,Job 9:13,אלהא לא יתיב רוגזיה תחותוי שיחן רשיעיא יתברון גיותניא דמסיעין בסוגעא:
18,Job,9,14,Job 9:14,אף כל דכן ארום אנא אתיבניה אבחר פתגמי עמיה:
18,Job,9,15,Job 9:15,דאין זכית לא אתיב למן דדין יתי אצלי:
18,Job,9,16,Job 9:16,אין קרית ואתיב יתי לא אימין ארום יצית לקלי:
18,Job,9,17,Job 9:17,דעד חוטי בינתא מדקדק עמי ואסגי הלבשושי מגן:
18,Job,9,18,Job 9:18,לא ישבקנני לאתבא רוחי ארום ישבענני מריריא:
18,Job,9,19,Job 9:19,אם לחילא אלים הא הוא ואין לדינא מן יסהיד עלי:
18,Job,9,20,Job 9:20,אין זכי אנא פומי יחיבינני שלים אנא ומקלקל יתי:
18,Job,9,21,Job 9:21,שלים אנא לא אנדע נפשי ארחיק חיי:
18,Job,9,22,Job 9:22,חדא מכילא היא בגין כן אמרית שלים וחיב הוא משיצי:
18,Job,9,23,Job 9:23,אין ברוגז ימות בתקיף כד מתמסמסין זכאין ידחך:
18,Job,9,24,Job 9:24,ארעא אתמסרת ביד חיבא מן קדם יי דינהא יחפי זכותא אין לא דיכי מן הוא:
18,Job,9,25,Job 9:25,יומי קלילו יתיר מן טול עופא דרהט ערקו לא חמון טבתא:
18,Job,9,26,Job 9:26,חלפין עם אלפיא דטעינין מגדיא היך נשרא דטיס על מיכלא:
18,Job,9,27,Job 9:27,אין אימר אתנשי מלי אשבק רוגזי ואתגבד:
18,Job,9,28,Job 9:28,כנשית כולהון צערי ידעת ארום לא תזכי יתי:
18,Job,9,29,Job 9:29,אנא אתחיב למא דין ללמא אלעי:
18,Job,9,30,Job 9:30,אין אסחיית במי תלגא ודכאית באהלא ידי:
18,Job,9,31,Job 9:31,היכדין בשחותא תטמשנני ומרחקין יתי כסותי:
18,Job,9,32,Job 9:32,ארום לא בר נש דכמי אתיבניה נעול כחדא בדינא:
18,Job,9,33,Job 9:33,לא אית ביננא מכסין ישוי ידיה על תרויננא:
18,Job,9,34,Job 9:34,יעדי מעלי מחתיה ודחלתיה לא תבעית יתי:
18,Job,9,35,Job 9:35,אמלל ולא אדחל מניה ארום לא הכנא אנא בהדי:
18,Job,10,1,Job 10:1,אתגזרת נפשי בחיי אשבוק עלי מלי אמלל במרירות נפשי:
18,Job,10,2,Job 10:2,אימר לאלהא לא תחיבנני אודע יתי מטול מה תנצי עמי:
18,Job,10,3,Job 10:3,התקין קדמך ארום תטלום ארום תרחק לעות ידך ועל מלכת דרשיעי אופעת:
18,Job,10,4,Job 10:4,העינין כבר בשרא לך אין כמחמי בר נש תחמי:
18,Job,10,5,Job 10:5,הכיומי בר נש יומיך אין שניך היך יומי גברא:
